1	0.099859	2
2	0.099801	4
1	0.532554	8
1	0.166249	25
2	0.066531	28
1	0.166352	33
2	0.099939	36
1	0.099754	39
2	0.067027	41
1	0.133126	45
2	0.099482	48
1	0.099653	51
2	0.099886	54
1	0.13307	58
2	0.066984	60
1	0.099382	63
2	0.066714	65
1	0.099787	68
2	0.06667	70
1	0.066416	72
2	0.073095	75
1	0.193796	80
2	0.099143	83
1	0.099695	86
2	0.066595	88
1	0.099854	91
2	0.066646	93
1	0.100067	96
2	0.066312	98
1	0.200343	104
2	0.066078	106
1	0.132881	110
2	0.066532	112
1	0.365993	114
1	0.199605	129
2	0.100182	132
1	0.166112	137
2	0.066518	139
1	0.532476	145
2	0.066673	157
1	0.066765	159
2	0.066135	161
2	0.067396	163
1	0.099119	166
2	0.06673	168
1	0.09995	171
2	0.066125	173
1	0.066722	175
2	0.067527	177
1	0.365087	179
1	0.232807	195
2	0.066544	197
1	0.166466	202
2	0.066493	204
1	0.166527	209
2	0.066327	211
1	0.100373	214
2	0.09993	217
1	0.133317	221
2	0.065842	223
1	0.099771	226
2	0.066535	228
1	0.167039	233
2	0.099157	236
1	0.166454	241
2	0.066673	243
2	0.066347	245
1	0.099884	248
2	0.067146	250
1	0.199527	256
2	0.066503	258
1	0.265798	266
2	0.067626	268
1	0.098748	271
2	0.099907	274
1	0.099888	277
2	0.099877	279
2	0.100015	282
2	0.066098	285
1	0.16656	290
2	0.06651	292
1	0.099694	295
2	0.066719	297
1	0.199566	303
2	0.066499	305
1	0.066672	307
2	0.066676	309
1	0.16634	314
2	0.100081	317
1	0.299214	326
2	0.067042	328
1	0.132924	332
2	0.365966	334
2	0.100021	346
1	0.132863	350
2	0.066318	352
1	0.166557	357
2	0.06628	359
1	0.09989	362
2	0.066625	364
1	0.133263	368
2	0.066224	370
1	0.133304	374
2	0.465805	377
1	0.199619	394
2	0.100108	397
1	0.099641	400
2	0.066901	402
1	0.532022	409
1	0.632387	427
1	0.13307	441
2	0.066722	443
1	0.23276	450
2	0.066525	452
1	0.233537	459
2	0.066177	461
1	0.099627	464
2	0.067468	466
1	0.132807	470
2	0.065906	472
1	0.100632	475
2	0.398597	477
1	0.166827	491
2	0.066554	494
1	0.232842	501
2	0.099365	504
1	0.13298	508
2	0.366215	510
1	0.166509	524
2	0.099813	527
1	0.199577	533
2	0.066616	535
1	0.166282	540
2	0.066546	542
1	0.266355	550
2	0.066349	552
1	0.199767	558
2	0.099915	560
2	0.066473	563
1	0.099715	566
2	0.066662	568
1	0.366563	579
2	0.099338	582
1	0.099798	585
2	0.100786	588
1	0.232024	594
2	0.066519	596
2	0.099925	599
1	0.099676	602
2	0.067653	605
1	0.165446	609
2	0.06651	611
1	0.1006	614
2	0.065761	616
1	0.133088	620
2	0.06675	622
1	0.166405	627
2	0.067432	629
1	0.065941	631
2	0.065977	633
1	0.099906	636
2	0.066641	638
2	0.066517	640
1	0.134041	644
2	0.065416	646
1	0.100176	649
2	0.100516	651
2	0.065672	654
1	0.26608	662
2	0.066623	664
