1	0.166951	5
2	0.365519	6
1	0.066699	17
2	0.066693	19
1	0.133507	23
2	0.065824	25
1	0.133195	29
2	0.09974	32
1	0.3993	44
2	0.100181	46
2	0.066636	49
1	0.099655	52
2	0.066377	54
1	0.3015	63
2	0.098204	66
1	0.099349	69
2	0.066512	71
1	0.166649	76
2	0.099636	79
1	0.099819	82
2	0.066457	84
1	0.100131	87
2	0.099834	89
2	0.099695	92
2	0.099743	96
1	0.166448	101
2	0.066586	103
1	0.166304	108
2	0.06653	110
1	0.199722	116
2	0.099674	119
1	0.133567	123
2	0.066191	125
1	0.266273	133
2	0.36596	135
1	0.066961	146
2	0.066567	148
1	0.265899	156
2	0.066388	158
2	0.066595	160
1	0.232993	167
2	0.09976	169
2	0.066789	172
1	0.099915	175
2	0.099718	178
1	0.099611	181
2	0.100019	183
2	0.066837	186
1	0.067033	188
2	0.065701	190
1	0.13303	194
2	0.06659	196
1	0.166424	201
2	0.466344	203
1	0.199314	221
2	0.066381	223
1	0.166408	228
2	0.066533	230
1	0.133026	234
2	0.068243	236
1	0.197912	239
1	0.100859	245
2	0.098859	248
1	0.199779	254
2	0.066549	256
1	0.199456	262
2	0.066681	264
1	0.233072	271
2	0.066426	273
1	0.366006	284
2	0.099833	287
1	0.166433	292
2	0.066489	294
1	0.099902	297
2	0.066498	299
1	0.166446	304
2	0.066662	306
1	0.099693	309
2	0.066956	311
1	0.166676	316
2	0.0991	319
1	0.200185	322
1	0.099781	328
2	0.066376	330
1	0.132771	334
2	0.099872	337
1	0.332806	347
2	0.066753	349
1	0.06735	351
2	0.06634	353
1	0.06573	355
2	0.066427	357
1	0.099918	360
2	0.099967	362
2	0.066749	365
1	0.099613	368
2	0.066676	370
1	0.232851	377
2	0.066387	379
1	0.066841	381
2	0.066276	383
1	0.199737	389
2	0.099824	392
1	0.099922	395
2	0.099638	397
2	0.066785	400
1	0.399075	403
1	0.133112	416
2	0.066781	418
1	0.26602	426
2	0.066807	428
1	0.16613	433
2	0.066546	435
1	0.266211	443
2	0.066715	445
1	0.199741	451
2	0.066876	453
1	0.298791	462
2	0.066782	464
1	0.13305	468
2	0.299557	470
1	0.332677	487
2	0.100134	490
1	0.099405	493
2	0.066964	495
1	0.099481	498
2	0.066785	500
1	0.199532	506
2	0.067392	508
1	0.132146	512
2	0.10057	514
2	0.066125	517
1	0.066476	519
2	0.099565	522
1	0.133191	526
2	0.067004	528
1	0.066122	530
2	0.067146	532
1	0.19935	538
2	0.066474	540
1	0.166255	545
2	0.066436	547
1	0.100007	550
2	0.067024	552
1	0.1989	558
2	0.133367	562
1	0.10054	565
2	0.099037	567
1	0.43263	572
1	0.099779	584
2	0.066524	585
1	0.133322	589
2	0.066537	591
1	0.133097	595
2	0.099966	598
1	0.232636	605
2	0.099814	607
1	0.532454	614
1	0.365932	635
2	0.066662	637
1	0.26616	645
2	0.06658	647
1	0.066612	649
2	0.100119	652
1	0.332291	662
2	0.06697	664
1	0.39969	676
2	0.099143	679
1	0.166373	684
2	0.066539	686
1	0.067124	688
2	0.066763	690
1	0.165611	695
2	0.099731	698
1	0.099821	701
2	0.066697	703
1	0.199675	709
2	0.066525	711
1	0.099905	714
2	0.099797	717
1	0.199633	723
2	0.066508	725
1	0.332806	731
1	0.23302	742
2	0.066329	744
1	0.233087	751
2	0.066412	753
1	0.366285	764
2	0.39961	766
1	0.232435	783
2	0.099831	786
1	0.199722	792
2	0.066776	794
1	0.099655	797
2	0.067028	799
1	0.16583	804
2	0.133334	808
1	0.100181	811
2	0.099446	814
1	0.232657	821
2	0.066705	823
1	0.232891	830
2	0.066586	832
1	0.532352	848
2	0.101194	850
1	0.465284	856
1	0.166032	870
2	0.066244	872
1	0.199839	878
2	0.066273	880
1	0.299555	883
1	0.132968	893
2	0.099928	896
1	0.266782	904
2	0.065957	906
1	0.100692	909
2	0.067151	911
1	0.36459	922
2	0.066441	924
1	0.166829	929
2	0.066259	931
1	0.399222	943
2	0.066804	945
1	0.19938	951
2	0.100353	953
2	0.066107	956
1	0.133175	960
2	0.100184	963
1	0.399145	965
2	0.099542	978
1	0.166352	983
2	0.066562	985
1	0.200508	991
2	0.065668	993
1	0.099948	996
2	0.066759	998
1	0.099589	1001
2	0.066566	1003
2	0.099859	1006
1	0.233126	1013
2	0.066319	1015
1	0.199582	1021
2	0.066727	1023
1	0.133509	1027
2	0.066252	1029
1	0.099638	1032
2	0.100271	1035
1	0.165971	1040
2	0.066456	1042
1	0.366287	1049
1	0.099646	1056
2	0.432643	1058
1	0.39959	1081
2	0.067162	1083
1	0.265528	1091
2	0.13289	1095
1	0.232826	1102
2	0.432724	1104
2	0.066615	1117
1	0.066861	1119
2	0.099392	1122
1	0.133206	1126
2	0.066625	1128
1	0.133669	1132
2	0.098961	1134
2	0.067083	1137
1	0.166133	1142
2	0.066662	1144
1	0.166479	1149
2	0.066384	1151
1	0.199658	1157
2	0.066415	1159
1	0.100355	1162
2	0.099665	1165
1	0.066232	1167
2	0.066382	1168
1	0.133638	1173
2	0.099945	1176
1	0.099209	1178
2	0.399755	1180
1	0.066158	1192
2	0.066484	1194
1	0.067099	1196
2	0.066479	1198
1	0.232484	1205
2	0.066557	1207
1	0.166477	1212
2	0.099701	1215
1	0.133189	1219
2	0.066817	1221
1	0.465685	1235
2	0.099756	1238
1	0.100015	1241
2	0.066318	1243
1	0.06651	1245
2	0.067003	1247
1	0.266039	1255
2	0.066576	1257
1	0.099491	1260
2	0.100372	1263
1	0.165979	1268
2	0.066516	1270
1	0.133754	1274
2	0.132471	1278
1	0.099768	1281
2	0.066604	1283
1	0.133053	1287
2	0.100596	1290
1	0.165733	1295
2	0.09986	1298
1	0.166388	1303
2	0.099751	1306
1	0.166712	1311
2	0.066312	1313
1	0.299322	1322
2	0.099973	1324
2	0.066497	1327
1	0.166436	1332
2	0.066481	1334
1	0.099759	1337
2	0.099971	1340
1	0.099716	1343
2	0.067924	1345
1	0.16563	1350
2	0.065942	1352
1	0.166255	1357
2	0.066667	1359
1	0.266304	1367
2	0.066497	1369
1	0.171507	1374
2	0.06169	1376
1	0.698725	1381
1	0.167577	1402
2	0.065174	1404
1	0.19965	1410
2	0.066456	1412
1	0.066602	1414
2	0.100066	1417
1	0.132996	1421
2	0.100416	1424
1	0.199238	1430
2	0.066262	1432
1	0.099984	1435
2	0.099696	1438
1	0.099883	1441
2	0.099938	1444
1	0.099603	1447
2	0.100581	1450
1	0.099269	1453
2	0.066512	1455
2	0.066583	1457
1	0.199706	1463
2	0.066761	1465
1	0.133138	1469
2	0.066228	1471
1	0.233857	1478
2	0.065829	1480
1	0.099672	1483
2	0.066517	1485
1	0.199562	1491
2	0.067535	1493
1	0.132071	1497
2	0.067624	1499
1	0.065563	1501
2	0.099938	1503
1	0.665622	1515
1	0.132848	1528
2	0.099941	1531
1	0.266147	1539
2	0.099774	1542
1	0.133125	1546
2	0.067254	1548
1	0.166059	1553
2	0.06622	1555
1	0.199568	1561
2	0.0667	1563
1	0.366421	1565
1	0.099674	1577
2	0.066221	1579
1	0.166364	1584
2	0.06659	1586
1	0.233011	1593
2	0.09974	1596
1	0.233031	1603
2	0.100342	1606
1	0.132544	1610
2	0.067369	1612
1	0.065905	1614
2	0.066731	1616
1	0.532024	1622
1	0.333637	1642
2	0.065725	1644
1	0.199692	1650
2	0.0667	1652
1	0.166092	1657
2	0.066657	1659
1	0.233427	1666
2	0.066114	1668
1	0.232741	1675
2	0.133241	1679
1	0.166231	1684
2	0.066578	1686
1	0.133978	1690
2	0.066012	1692
1	0.066389	1694
2	0.066488	1696
1	0.133652	1700
2	0.365896	1702
1	0.06616	1713
2	0.066784	1715
1	0.133242	1719
2	0.099495	1722
1	0.199647	1728
2	0.066563	1730
1	0.232869	1737
