1	0.067161	2
2	0.099	4
1	0.201361	11
2	0.065094	12
1	0.199566	18
2	0.099839	20
1	0.532331	28
1	0.233059	43
2	0.432481	47
1	0.166505	61
2	0.10083	65
1	0.165423	70
2	0.099772	73
1	0.100646	76
2	0.099654	79
1	0.165899	84
2	0.432565	88
1	0.133376	101
2	0.066556	103
1	0.165914	108
2	0.099943	111
1	0.200357	117
2	0.066965	119
1	0.398162	131
2	0.066462	133
1	0.133239	137
2	0.066804	139
1	0.66559	159
2	0.099517	162
1	0.798646	175
1	0.100131	189
2	0.066195	191
1	0.166919	196
2	0.066249	198
1	0.199475	204
2	0.066616	206
1	0.765384	229
2	0.066491	231
1	0.133146	235
2	0.066526	237
1	0.865673	263
2	0.099346	266
1	0.698814	287
2	0.13311	291
1	0.233633	298
2	0.065856	300
1	0.266282	308
2	0.066853	310
1	0.232371	317
2	0.066779	319
1	0.266111	327
2	0.066985	329
1	0.266309	337
2	0.06643	339
1	0.132713	343
2	0.074432	345
1	0.259486	353
2	0.099586	355
1	1.13072	382
1	0.133458	394
2	0.065908	396
1	0.133256	400
2	0.100251	403
1	0.232367	410
2	0.067359	412
1	0.199081	418
2	0.099619	421
1	0.166538	426
2	0.100181	428
1	0.831559	436
1	0.100395	457
2	0.065944	459
1	0.133123	463
2	0.133348	467
1	0.09949	470
2	0.100752	473
1	0.065741	475
2	0.133104	479
1	0.199673	485
2	0.10008	488
1	0.398971	491
1	0.132996	504
2	0.06668	506
1	0.199995	512
2	0.365803	514
1	0.233262	530
2	0.099454	533
1	0.332766	543
2	0.099794	546
1	0.133785	550
2	0.066599	552
1	0.298864	561
2	0.066547	563
1	0.266257	571
2	0.066489	573
1	0.299573	582
2	0.066613	584
1	0.733489	596
1	0.331173	615
2	0.066592	617
1	0.199667	623
2	0.367027	625
1	0.26524	642
2	0.10049	645
1	0.431935	658
2	0.099747	661
1	0.134265	665
2	0.09883	668
1	0.565604	685
2	0.0667	687
1	0.465862	701
2	0.066563	703
1	0.16632	708
2	0.099933	711
1	0.19945	717
2	0.066857	719
1	0.06644	721
2	0.099591	724
1	0.221994	731
2	0.044709	732
1	0.298986	741
2	0.06679	743
1	0.132984	747
2	0.06676	749
1	0.20001	755
2	0.067219	757
1	0.167371	762
