2	0.06698	2
1	0.133078	6
2	0.066129	7
1	0.133995	12
2	0.065554	13
1	0.133718	17
2	0.099345	19
2	0.066446	22
1	0.099954	25
2	0.100272	27
2	0.066312	30
1	0.09963	33
2	0.066451	35
2	0.066649	37
1	0.499986	52
2	0.065618	54
1	0.233576	61
2	0.099303	64
1	0.099715	67
2	0.100679	70
1	0.165556	75
2	0.066572	77
1	0.232975	84
2	0.099956	87
1	0.099967	90
2	0.066732	92
1	0.099466	95
2	0.099744	98
1	0.133118	102
2	0.06686	104
1	0.132763	108
2	0.066464	110
1	0.200119	116
2	0.099868	119
1	0.233184	126
2	0.066171	128
1	0.099781	131
2	0.066412	133
1	0.432842	146
2	0.06624	148
1	0.299767	157
2	0.066157	159
1	0.16651	164
2	0.067122	166
1	0.433547	169
1	0.098469	182
2	0.066331	184
1	0.066523	186
2	0.06669	188
1	0.33272	198
2	0.067071	200
1	0.166262	205
2	0.06615	207
1	0.133201	211
2	0.099731	214
1	0.13346	218
2	0.06646	220
1	0.199539	226
2	0.066533	228
1	0.099535	231
2	0.066706	233
1	0.066606	235
2	0.066678	237
1	0.167633	242
2	0.065428	244
1	0.199476	250
2	0.067032	252
1	0.19914	258
2	0.46605	261
1	0.232801	279
2	0.06628	281
1	0.133264	285
2	0.06657	287
1	0.099839	290
2	0.067016	292
1	0.099482	295
2	0.099661	298
1	0.133331	302
2	0.066895	304
1	0.132538	308
2	0.099764	311
1	0.1337	315
2	0.133214	319
1	0.132528	323
2	0.09998	326
1	0.100107	329
2	0.066096	331
1	0.199692	337
2	0.099782	340
1	0.100266	343
2	0.099645	346
1	0.10043	349
2	0.099178	352
1	0.066383	354
2	0.066599	356
1	0.133029	360
2	0.06652	362
1	0.465935	366
1	0.099796	379
2	0.099863	381
2	0.066981	384
1	0.099405	387
2	0.066505	389
1	0.099831	392
2	0.066741	394
1	0.167111	399
2	0.099169	402
1	0.099666	405
2	0.066918	407
1	0.165817	412
2	0.066726	414
1	0.199679	420
2	0.332769	422
1	0.100504	433
2	0.099001	436
1	0.099891	439
2	0.066602	441
1	0.432842	454
2	0.100092	457
1	0.132653	461
2	0.066571	463
1	0.167781	468
2	0.131568	471
2	0.066583	474
1	0.166728	479
2	0.099633	482
1	0.232787	489
2	0.066424	491
1	0.166561	496
2	0.066583	498
1	0.166513	503
2	0.066463	505
1	0.166298	510
2	0.09979	513
1	0.100333	516
2	0.065998	518
1	0.099872	521
2	0.099853	524
1	0.066528	526
2	0.066971	528
1	0.166113	533
2	0.698715	535
1	0.266945	562
2	0.065839	564
