1	0.165437	4
2	0.066441	6
1	0.199839	12
2	0.066919	14
1	0.166137	19
2	0.0663	21
1	0.166439	26
2	0.066528	28
1	0.266377	36
2	0.066864	38
1	0.199078	44
2	0.066652	46
1	0.266373	54
2	0.06644	56
1	0.099775	59
2	0.101066	62
1	0.131912	66
2	0.066522	68
1	0.100229	71
2	0.09962	74
1	0.365807	76
1	0.100614	88
2	0.065905	90
1	0.19972	96
2	0.06748	98
1	0.132367	102
2	0.066256	104
1	0.166487	109
2	0.100324	112
1	0.132539	116
2	0.100536	119
1	0.132623	123
2	0.099492	126
1	0.133095	130
2	0.066608	132
1	0.066541	134
2	0.066606	136
1	0.099884	139
2	0.099981	142
1	0.299675	151
2	0.066578	153
1	0.099558	156
2	0.366069	158
1	0.100317	170
2	0.06685	172
1	0.232064	179
2	0.066443	181
1	0.099756	184
2	0.099888	187
1	0.099885	190
2	0.067104	192
1	0.19974	198
2	0.066031	200
1	0.066498	202
2	0.066514	204
1	0.133104	208
2	0.100029	211
1	0.132807	215
2	0.399746	217
2	0.066136	229
1	0.066569	231
2	0.066568	233
1	0.100002	236
2	0.099893	239
1	0.232768	246
2	0.09971	249
1	0.10036	252
2	0.066069	254
1	0.099857	257
2	0.066496	259
1	0.199667	265
2	0.067026	267
1	0.099519	270
2	0.066377	272
1	0.067176	274
2	0.099747	277
1	0.099384	280
2	0.066505	282
1	0.166424	287
2	0.06645	289
1	0.299596	298
2	0.100656	301
1	0.132242	305
2	0.13314	307
1	0.432657	312
1	0.133347	326
2	0.099584	328
2	0.099872	332
1	0.199586	338
2	0.100008	341
1	0.199629	347
2	0.066982	349
1	0.298799	358
2	0.067459	360
1	0.098927	363
2	0.067205	365
1	0.099234	368
2	0.066553	370
1	0.099973	373
2	0.066628	375
1	0.133196	379
2	0.066328	381
1	0.166277	386
2	0.066574	388
1	0.432587	391
1	0.232958	408
2	0.067014	410
1	0.066431	412
2	0.066839	414
1	0.33245	424
2	0.067108	426
1	0.065743	428
2	0.066557	430
1	0.099856	433
2	0.100661	436
1	0.198663	442
2	0.931921	444
2	0.066466	472
1	0.399327	474
1	0.10022	487
2	0.06673	489
1	0.165881	494
2	0.066573	496
1	0.133207	500
2	0.066347	502
1	0.099976	505
2	0.099715	508
1	0.100069	511
2	0.066248	513
1	0.100056	516
2	0.066377	518
1	0.366735	529
2	0.066258	531
1	0.09943	534
2	0.066731	536
1	0.066526	538
2	0.066482	540
1	0.066579	542
2	0.066547	544
1	0.200063	550
2	0.066002	552
1	0.399381	555
1	0.36614	574
2	0.067124	577
1	0.232449	583
2	0.066296	585
1	0.399853	597
2	0.066604	599
1	0.265781	607
2	0.067056	609
1	0.232354	616
2	0.099905	619
1	0.100056	622
2	0.100253	625
1	0.232307	632
2	0.066547	634
1	0.232892	641
2	0.066536	643
1	0.100679	646
2	0.098992	649
1	0.199994	655
2	0.067063	657
1	0.098952	660
2	0.099979	663
1	0.19979	669
2	0.067181	671
1	0.465177	676
2	0.066318	687
1	0.133499	691
2	0.066188	693
1	0.200032	699
2	0.066306	701
1	0.266107	709
2	0.066909	711
1	0.299385	720
2	0.066631	722
1	0.166183	727
2	0.099755	729
2	0.099827	732
2	0.100058	736
1	0.199472	742
2	0.066682	744
1	0.166194	749
2	0.066957	751
1	0.166385	756
2	0.066175	758
1	0.233125	765
2	0.066412	767
1	0.465767	781
2	0.066575	783
1	0.133275	787
2	0.066429	789
1	0.099835	792
2	0.100292	795
1	0.49873	800
2	0.099685	813
1	0.099916	816
2	0.066528	818
1	0.166747	823
2	0.066157	825
1	0.133164	829
2	0.066636	831
2	0.099705	834
1	0.133446	838
2	0.066417	840
1	0.099618	843
2	0.068135	845
1	0.131835	849
2	0.132878	852
2	0.066976	855
1	0.09939	858
2	0.099904	860
1	0.399628	864
1	0.099788	876
2	0.066631	878
1	0.132595	882
2	0.066577	884
2	0.066604	886
1	0.200168	892
2	0.066373	894
1	0.332672	904
2	0.066385	906
1	0.066552	908
2	0.068144	910
1	0.098078	913
2	0.099967	916
1	0.166638	921
2	0.399043	923
2	0.067237	935
1	0.166055	940
2	0.099429	943
1	0.133088	947
2	0.099975	949
2	0.06667	952
1	0.067147	954
2	0.099272	957
1	0.132794	961
2	0.068146	963
1	0.231445	970
2	0.100189	973
1	0.099587	976
2	0.06635	978
1	0.066688	980
2	0.066488	982
1	0.100109	985
2	0.06653	987
1	0.33246	997
2	0.099879	1000
1	0.233377	1007
2	0.066078	1009
1	0.099815	1012
2	0.067105	1014
1	0.099328	1017
2	0.099893	1019
2	0.066545	1022
1	0.066493	1024
2	0.066501	1026
1	0.066913	1028
2	0.066913	1030
1	0.764927	1044
2	0.066423	1055
1	0.166259	1060
2	0.066527	1062
2	0.066773	1064
1	0.333389	1074
2	0.132214	1078
1	0.133215	1082
2	0.099851	1084
1	0.432499	1098
2	0.100161	1101
1	0.399315	1113
2	0.066315	1115
1	0.166466	1120
2	0.066438	1122
1	0.066647	1124
2	0.066514	1126
1	0.199643	1132
2	0.066533	1134
2	0.099802	1137
1	0.232881	1144
2	0.06655	1146
1	0.13339	1150
2	0.366021	1152
1	0.132942	1163
2	0.099919	1167
1	0.199615	1173
2	0.066931	1175
1	0.23248	1182
2	0.066619	1184
1	0.099684	1187
2	0.066581	1189
1	0.19984	1195
2	0.099733	1198
1	0.066885	1200
2	0.066401	1202
1	0.099664	1205
2	0.066571	1207
1	0.365955	1209
1	0.100191	1221
2	0.066195	1223
1	0.232983	1230
2	0.066472	1232
1	0.199922	1238
2	0.066851	1240
1	0.265891	1248
2	0.067137	1250
1	0.065906	1252
