1	0.267109	8
2	0.065826	9
2	0.099521	11
2	0.099822	14
2	0.099838	17
2	0.066729	20
1	0.199718	26
2	0.133058	29
2	0.066892	32
1	0.066139	34
2	0.066492	36
2	0.066552	38
1	0.100303	41
2	0.132704	44
1	0.599021	63
2	0.066337	65
1	0.066584	67
2	0.06738	69
2	0.066276	71
1	0.166649	76
2	0.065957	78
1	0.26616	86
2	0.066511	88
1	0.233461	95
2	0.065893	97
2	0.066716	99
1	0.099671	102
2	0.066727	104
1	0.16686	106
1	0.432115	115
1	0.066462	124
2	0.066666	126
1	0.099778	129
2	0.100058	131
2	0.066342	134
1	0.099912	137
2	0.10019	140
1	0.166035	145
2	0.066278	147
1	0.066932	149
2	0.2329	151
2	0.066301	158
2	0.066752	160
2	0.099631	162
2	0.066974	165
1	0.099828	168
2	0.0997	171
1	0.066185	173
2	0.066633	175
1	0.066638	177
2	0.099719	180
1	0.965637	188
1	0.132653	213
2	0.066446	215
1	0.366021	223
1	0.166411	228
1	0.333168	237
2	0.465434	243
1	1.13287	258
1	0.232586	293
1	0.132113	300
2	0.599054	302
1	0.066299	320
2	0.066626	322
1	0.233172	324
2	0.066233	331
1	0.133156	335
2	0.066496	337
1	0.067974	339
2	0.065151	341
1	0.399493	345
1	0.199669	359
2	0.066538	361
1	0.09977	364
2	0.099864	367
2	0.166944	369
2	0.065917	374
1	0.266196	377
2	0.099779	384
2	0.066657	387
1	0.099848	390
2	1.09822	392
1	0.199736	426
1	0.39906	434
1	0.266277	449
2	0.099954	451
1	1.09853	455
1	0.498636	488
1	0.599066	502
2	0.066732	520
1	0.399369	522
2	0.066214	534
2	0.066649	536
1	0.332714	546
2	0.06691	548
1	0.200149	554
2	0.099716	557
2	0.06595	559
2	0.066453	561
1	0.066416	563
2	0.066754	565
1	0.067382	567
2	0.099584	569
2	0.065982	572
2	0.066515	574
2	0.100187	577
1	0.099286	580
2	0.101069	582
2	0.065553	585
1	0.066494	586
2	0.066566	588
2	0.099937	591
2	0.066838	594
2	0.066198	595
1	0.066538	597
2	0.066357	599
1	0.10065	602
2	0.065742	604
1	0.066783	606
2	0.066921	608
1	0.099294	611
2	0.099844	613
2	0.067092	616
1	0.066639	618
2	0.066033	620
1	0.133049	624
2	0.099744	627
1	0.066525	629
2	0.066789	631
2	0.099718	633
2	0.099756	636
2	0.066555	639
2	0.099869	641
2	0.06651	644
1	0.099782	647
2	0.133213	649
2	0.066565	653
1	0.133365	657
2	0.066526	659
1	0.099729	662
2	0.066398	664
1	0.898792	666
2	0.066221	693
1	0.099932	696
2	0.066441	698
1	0.133166	702
2	0.067119	704
1	0.066085	706
2	0.099685	708
2	0.067186	711
1	0.065868	713
2	0.067264	715
1	0.065899	717
2	0.066666	719
1	0.133064	723
2	0.066569	725
1	1.39762	731
2	0.066707	769
1	0.100085	772
2	0.066111	774
1	0.16635	776
1	0.332823	788
2	0.067134	791
1	0.100367	794
2	0.065452	796
1	0.06654	798
2	0.066377	800
1	0.100645	803
2	0.06639	805
1	0.365594	816
2	0.06636	818
1	0.199985	824
2	0.066707	826
1	0.066965	828
2	0.997859	830
1	0.099554	861
2	0.066483	863
1	0.0667	865
2	0.067217	867
1	0.132369	871
2	0.099736	873
2	0.066545	876
1	0.100261	879
2	0.066218	881
1	0.06731	883
2	0.09907	885
2	0.06739	888
2	0.098902	890
2	0.066927	893
1	0.232495	900
2	0.066659	902
2	0.099879	904
2	0.067356	907
2	0.065783	909
1	0.066589	911
2	0.066507	913
2	0.066469	915
2	0.06662	917
2	0.099772	919
2	0.066563	922
2	0.066465	924
1	0.066516	926
2	0.100575	929
1	0.0995	932
2	0.099606	934
2	0.066524	937
1	0.333196	941
1	0.132899	950
2	0.066346	953
1	0.066627	955
2	0.066788	957
1	0.199214	963
2	0.066574	965
1	0.233049	972
2	0.066419	974
1	0.166488	979
2	0.066529	981
2	0.066589	983
1	0.066499	985
2	0.133086	989
1	0.133046	993
2	0.067205	995
2	0.06616	997
1	0.066512	999
2	0.066459	1001
1	0.199848	1007
2	0.066291	1009
1	0.066532	1011
2	0.099828	1013
2	0.100356	1016
2	0.066674	1019
2	0.066063	1021
2	0.066361	1023
1	0.066587	1025
2	0.066939	1027
1	0.099808	1030
2	0.133784	1032
2	0.065568	1036
1	0.099768	1039
2	0.100043	1041
2	0.066506	1044
1	0.067027	1046
2	0.166051	1048
1	0.099829	1054
2	0.499497	1056
2	0.066057	1071
1	0.099652	1074
2	0.066632	1076
1	0.099843	1079
2	0.200407	1081
1	0.465207	1090
1	0.066442	1101
2	0.066642	1103
1	0.232917	1110
2	0.099682	1113
1	0.099918	1116
2	0.066548	1118
1	0.066804	1120
2	0.066424	1122
1	0.066532	1124
